"TOA5","5466","CR350","5466","CR350-CELL220.Std.01.05","CPU:SchoolA_1_Roof_script.CRB","52389","SchoolA_1_Roof"
"TIMESTAMP","RECORD","BP_mbar_Avg","RH_Avg","AirT_C_Avg","DP_C_Avg","WS_ms_Avg","WindDir_Avg","RainITX_mm","MetSENS_Status","BlackGlobe_C_Avg","TdC_Avg","TwC_Avg","WBGT_C_Avg","logger_BattV_Avg","logger_Temp_C_Avg"
"2024-04-06 14:45:00",1216,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.61
"2024-04-06 14:46:00",1217,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.62
"2024-04-06 14:47:00",1218,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.64
"2024-04-06 14:48:00",1219,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.65
"2024-04-06 14:49:00",1220,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.67
"2024-04-06 14:50:00",1221,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.68
"2024-04-06 14:51:00",1222,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.69
"2024-04-06 14:52:00",1223,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.71
"2024-04-06 14:53:00",1224,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.73
"2024-04-06 14:54:00",1225,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.75
"2024-04-06 14:55:00",1226,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.77
"2024-04-06 14:56:00",1227,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.79
"2024-04-06 14:57:00",1228,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.8
"2024-04-06 14:58:00",1229,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.82
"2024-04-06 14:59:00",1230,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.84
"2024-04-06 15:00:00",1231,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.86
"2024-04-06 15:01:00",1232,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.88
"2024-04-06 15:02:00",1233,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.9
"2024-04-06 15:03:00",1234,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.92
"2024-04-06 15:04:00",1235,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.94
"2024-04-06 15:05:00",1236,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.96
"2024-04-06 15:06:00",1237,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.98
"2024-04-06 15:07:00",1238,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,31.99
"2024-04-06 15:08:00",1239,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.01
"2024-04-06 15:09:00",1240,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.03
"2024-04-06 15:10:00",1241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.04
"2024-04-06 15:11:00",1242,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.06
"2024-04-06 15:12:00",1243,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.07
"2024-04-06 15:13:00",1244,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.09
"2024-04-06 15:14:00",1245,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.11
"2024-04-06 15:15:00",1246,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.12
"2024-04-06 15:16:00",1247,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.13
"2024-04-06 15:17:00",1248,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.15
"2024-04-06 15:18:00",1249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.16
"2024-04-06 15:19:00",1250,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.17
"2024-04-06 15:20:00",1251,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.19
"2024-04-06 15:21:00",1252,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.2
"2024-04-06 15:22:00",1253,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.21
"2024-04-06 15:23:00",1254,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.21
"2024-04-06 15:24:00",1255,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.23
"2024-04-06 15:25:00",1256,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.24
"2024-04-06 15:26:00",1257,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.25
"2024-04-06 15:27:00",1258,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.25
"2024-04-06 15:28:00",1259,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.26
"2024-04-06 15:29:00",1260,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.27
"2024-04-06 15:30:00",1261,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.28
"2024-04-06 15:31:00",1262,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.29
"2024-04-06 15:32:00",1263,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.29
"2024-04-06 15:33:00",1264,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.3
"2024-04-06 15:34:00",1265,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.31
"2024-04-06 15:35:00",1266,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.31
"2024-04-06 15:36:00",1267,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.32
"2024-04-06 15:37:00",1268,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.33
"2024-04-06 15:38:00",1269,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.34
"2024-04-06 15:39:00",1270,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.35
"2024-04-06 15:40:00",1271,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.36
"2024-04-06 15:41:00",1272,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.37
"2024-04-06 15:42:00",1273,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.39
"2024-04-06 15:43:00",1274,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.35,32.39
"2024-04-06 15:44:00",1275,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.4
"2024-04-06 15:45:00",1276,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.42
"2024-04-06 15:46:00",1277,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.43
"2024-04-06 15:47:00",1278,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.44
"2024-04-06 15:48:00",1279,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.35,32.45
"2024-04-06 15:49:00",1280,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.45
"2024-04-06 15:50:00",1281,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.46
"2024-04-06 15:51:00",1282,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.47
"2024-04-06 15:52:00",1283,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.48
"2024-04-06 15:53:00",1284,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.49
"2024-04-06 15:54:00",1285,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.5
"2024-04-06 15:55:00",1286,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.5
"2024-04-06 15:56:00",1287,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.51
"2024-04-06 15:57:00",1288,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.52
"2024-04-06 15:58:00",1289,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.53
"2024-04-06 15:59:00",1290,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.53
"2024-04-06 16:00:00",1291,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.55
"2024-04-06 16:01:00",1292,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.56
"2024-04-06 16:02:00",1293,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.57
"2024-04-06 16:03:00",1294,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.57
"2024-04-06 16:04:00",1295,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.58
"2024-04-06 16:05:00",1296,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.59
"2024-04-06 16:06:00",1297,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.6
"2024-04-06 16:07:00",1298,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.61
"2024-04-06 16:08:00",1299,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.61
"2024-04-06 16:09:00",1300,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.62
"2024-04-06 16:10:00",1301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.63
"2024-04-06 16:11:00",1302,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.64
"2024-04-06 16:12:00",1303,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.65
"2024-04-06 16:13:00",1304,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.66
"2024-04-06 16:14:00",1305,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.35,32.66
"2024-04-06 16:15:00",1306,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.67
"2024-04-06 16:16:00",1307,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.67
"2024-04-06 16:17:00",1308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.68
"2024-04-06 16:18:00",1309,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.68
"2024-04-06 16:19:00",1310,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.68
"2024-04-06 16:20:00",1311,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.69
"2024-04-06 16:21:00",1312,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.69
"2024-04-06 16:22:00",1313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.69
"2024-04-06 16:23:00",1314,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:24:00",1315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:25:00",1316,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:26:00",1317,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:27:00",1318,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:28:00",1319,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:29:00",1320,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:30:00",1321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:31:00",1322,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:32:00",1323,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:33:00",1324,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:34:00",1325,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:35:00",1326,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:36:00",1327,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:37:00",1328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:38:00",1329,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:39:00",1330,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:40:00",1331,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:41:00",1332,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:42:00",1333,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:43:00",1334,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:44:00",1335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:45:00",1336,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.7
"2024-04-06 16:46:00",1337,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.71
"2024-04-06 16:47:00",1338,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.71
"2024-04-06 16:48:00",1339,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.71
"2024-04-06 16:49:00",1340,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.72
"2024-04-06 16:50:00",1341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.72
"2024-04-06 16:51:00",1342,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.73
"2024-04-06 16:52:00",1343,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.73
"2024-04-06 16:53:00",1344,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.73
"2024-04-06 16:54:00",1345,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.74
"2024-04-06 16:55:00",1346,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.74
"2024-04-06 16:56:00",1347,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.74
"2024-04-06 16:57:00",1348,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.75
"2024-04-06 16:58:00",1349,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.76
"2024-04-06 16:59:00",1350,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.76
"2024-04-06 17:00:00",1351,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.76
"2024-04-06 17:01:00",1352,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.77
"2024-04-06 17:02:00",1353,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.77
"2024-04-06 17:03:00",1354,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.78
"2024-04-06 17:04:00",1355,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.78
"2024-04-06 17:05:00",1356,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.79
"2024-04-06 17:06:00",1357,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.79
"2024-04-06 17:07:00",1358,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.79
"2024-04-06 17:08:00",1359,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:09:00",1360,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:10:00",1361,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:11:00",1362,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:12:00",1363,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:13:00",1364,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.8
"2024-04-06 17:14:00",1365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:15:00",1366,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:16:00",1367,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:17:00",1368,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:18:00",1369,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:19:00",1370,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:20:00",1371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:21:00",1372,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.81
"2024-04-06 17:22:00",1373,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.82
"2024-04-06 17:23:00",1374,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.82
"2024-04-06 17:24:00",1375,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.82
"2024-04-06 17:25:00",1376,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.82
"2024-04-06 17:26:00",1377,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.83
"2024-04-06 17:27:00",1378,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.83
"2024-04-06 17:28:00",1379,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.35,32.83
"2024-04-06 17:29:00",1380,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.83
"2024-04-06 17:30:00",1381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.83
"2024-04-06 17:31:00",1382,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.84
"2024-04-06 17:32:00",1383,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.84
"2024-04-06 17:33:00",1384,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.84
"2024-04-06 17:34:00",1385,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.85
"2024-04-06 17:35:00",1386,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.85
"2024-04-06 17:36:00",1387,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.85
"2024-04-06 17:37:00",1388,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.85
"2024-04-06 17:38:00",1389,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.86
"2024-04-06 17:39:00",1390,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.86
"2024-04-06 17:40:00",1391,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","Unknown Fault","NAN","NAN","NAN","NAN",12.36,32.86
